   <Script started on Sat Jul 18 21:02:40 2015
Trying 192.168.1.78...
Connected to 192.168.1.78.
Escape character is '^]'.
ý^M
..//llss^M

001	20150712_125821.pfl	000	[000 001]
002	20150712_154748.pfl	009	[002 509]
003	20150712_194236.pfl	036	[510 260]
004	20150713_185022.pfl	046	[261 663]
005	20150714_131818.pfl	046	[664 146]
root > ..//momorree  55^M

20150714_131818.pfl Flash Memory Pages  5664 : 6146
14-07-2015 13:18:18  Starting Data Acquisition Systems ...
14-07-2015 13:18:18  Probe Configuration... |70|72|76|80|84|134|137|141|145|149|198|202|206|210|214|2|
14-07-2015 13:18:18  Thermistor Controller Serial 0x97F4
14-07-2015 13:18:18  Temperature Control Active 1 ...
14-07-2015 13:18:18  Heater Intervals ON 5  OFF 0 
14-07-2015 13:18:18  Sensor Temperature 23.8 C
14-07-2015 13:18:18  Battery Voltage 12.2V
<|14-07-2015|15:09:16|97F4|02137|26.8| 4.60| 3.14| 2.63| 2.20| 1.83| 6.60| 5.88| 5.13| 4.59| 3.87| 9.59| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:09:20|97F4|02138|26.8| 4.60| 3.14| 2.63| 2.19| 1.82| 6.60| 5.87| 5.13| 4.59| 3.88| 9.60| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|04|01|12.0|2|-1.0|>
<|14-07-2015|15:09:23|97F4|02139|26.8| 4.60| 3.14| 2.62| 2.19| 1.82| 6.59| 5.87| 5.12| 4.59| 3.87| 9.59| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.86| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:09:26|97F4|02140|26.8| 4.60| 3.14| 2.63| 2.20| 1.83| 6.60| 5.88| 5.13| 4.59| 3.87| 9.59| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:09:29|97F4|02141|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.60| 5.88| 5.13| 4.59| 3.87| 9.58| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:09:32|97F4|02142|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.60| 5.87| 5.13| 4.59| 3.87| 9.58| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:09:35|97F4|02143|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.60| 5.88| 5.13| 4.59| 3.87| 9.58| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:09:38|97F4|02144|26.8| 4.60| 3.14| 2.63| 2.20| 1.83| 6.60| 5.88| 5.13| 4.59| 3.87| 9.58| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:09:41|97F4|02145|26.8| 4.60| 3.13| 2.62| 2.20| 1.83| 6.60| 5.88| 5.13| 4.59| 3.87| 9.57| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|04|01|12.0|3|-1.0|>
<|14-07-2015|15:09:44|97F4|02146|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.60| 5.88| 5.13| 4.59| 3.87| 9.56| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:09:48|97F4|02147|26.8| 4.60| 3.14| 2.62| 2.19| 1.82| 6.59| 5.87| 5.13| 4.59| 3.88| 9.57| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|00|01|12.2|0|-1.0|>
<|14-07-2015|15:09:51|97F4|02148|26.8| 4.61| 3.14| 2.63| 2.20| 1.83| 6.59| 5.87| 5.12| 4.59| 3.87| 9.56| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.86| 2.41|04|01|12.0|0|-1.0|>
<|14-07-2015|15:09:54|97F4|02149|26.8| 4.60| 3.14| 2.63| 2.20| 1.83| 6.59| 5.88| 5.13| 4.59| 3.87| 9.56| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:09:57|97F4|02150|26.8| 4.60| 3.13| 2.63| 2.20| 1.83| 6.59| 5.88| 5.13| 4.59| 3.87| 9.56| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|04|01|12.0|2|-1.0|>
<|14-07-2015|15:10:00|97F4|02151|26.8| 4.60| 3.14| 2.63| 2.20| 1.83| 6.59| 5.88| 5.13| 4.59| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:10:03|97F4|02152|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.59| 5.88| 5.13| 4.59| 3.87| 9.55| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:10:06|97F4|02153|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.59| 5.88| 5.13| 4.59| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:10:09|97F4|02154|26.8| 4.61| 3.14| 2.63| 2.20| 1.84| 6.59| 5.88| 5.14| 4.60| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|0|-1.0|>
<|14-07-2015|15:10:12|97F4|02155|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.59| 5.87| 5.13| 4.59| 3.87| 9.51| 8.28| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:10:16|97F4|02156|26.8| 4.60| 3.14| 2.62| 2.19| 1.82| 6.57| 5.87| 5.12| 4.59| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.44| 4.86| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:10:19|97F4|02157|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.59| 5.88| 5.13| 4.60| 3.87| 9.51| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:10:22|97F4|02158|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.58| 5.88| 5.13| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:10:25|97F4|02159|26.8| 4.59| 3.14| 2.62| 2.20| 1.83| 6.58| 5.88| 5.13| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|00|01|12.2|0|-1.0|>
<|14-07-2015|15:10:28|97F4|02160|26.8| 4.60| 3.14| 2.63| 2.20| 1.84| 6.58| 5.88| 5.14| 4.59| 3.88| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:10:31|97F4|02161|26.7| 4.59| 3.14| 2.63| 2.20| 1.84| 6.58| 5.88| 5.13| 4.59| 3.87| 9.54| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:10:34|97F4|02162|26.8| 4.59| 3.14| 2.63| 2.20| 1.84| 6.58| 5.88| 5.13| 4.59| 3.87| 9.54| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:10:37|97F4|02163|26.8| 4.59| 3.14| 2.63| 2.20| 1.84| 6.58| 5.88| 5.13| 4.59| 3.87| 9.54| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:10:41|97F4|02164|26.7| 4.58| 3.13| 2.62| 2.19| 1.82| 6.57| 5.88| 5.13| 4.60| 3.88| 9.56| 8.30| 6.03| 0.00|-0.86| 0.00| 2.44| 4.87| 2.43|04|01|12.0|4|-1.0|>
<|14-07-2015|15:10:44|97F4|02165|26.7| 4.59| 3.14| 2.62| 2.19| 1.82| 6.56| 5.87| 5.12| 4.59| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.86| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:10:47|97F4|02166|26.6| 4.59| 3.14| 2.63| 2.20| 1.84| 6.57| 5.88| 5.14| 4.60| 3.88| 9.55| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:10:50|97F4|02167|26.6| 4.59| 3.14| 2.63| 2.20| 1.84| 6.57| 5.88| 5.13| 4.59| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:10:53|97F4|02168|26.6| 4.59| 3.14| 2.63| 2.20| 1.84| 6.57| 5.88| 5.13| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:10:56|97F4|02169|26.6| 4.59| 3.14| 2.63| 2.20| 1.84| 6.57| 5.87| 5.13| 4.59| 3.87| 9.51| 8.28| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:10:59|97F4|02170|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.57| 5.88| 5.14| 4.59| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:11:02|97F4|02171|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.57| 5.88| 5.14| 4.59| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:11:05|97F4|02172|26.6| 4.58| 3.13| 2.63| 2.20| 1.83| 6.57| 5.88| 5.14| 4.60| 3.88| 9.51| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|04|01|12.0|0|-1.0|>
<|14-07-2015|15:11:09|97F4|02173|26.6| 4.58| 3.14| 2.63| 2.19| 1.82| 6.56| 5.88| 5.13| 4.60| 3.88| 9.55| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|04|01|12.0|1|-1.0|>
<|14-07-2015|15:11:12|97F4|02174|26.6| 4.58| 3.14| 2.63| 2.20| 1.82| 6.56| 5.86| 5.11| 4.58| 3.87| 9.53| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.86| 2.40|04|01|12.0|2|-1.0|>
<|14-07-2015|15:11:15|97F4|02175|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.57| 5.88| 5.13| 4.59| 3.87| 9.53| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:11:18|97F4|02176|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.57| 5.88| 5.14| 4.59| 3.87| 9.52| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:11:21|97F4|02177|26.7| 4.57| 3.14| 2.63| 2.20| 1.83| 6.56| 5.88| 5.14| 4.59| 3.87| 9.52| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|00|01|12.2|0|-1.0|>
<|14-07-2015|15:11:24|97F4|02178|26.7| 4.58| 3.14| 2.63| 2.20| 1.84| 6.56| 5.87| 5.13| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:11:27|97F4|02179|26.7| 4.58| 3.14| 2.63| 2.20| 1.84| 6.56| 5.88| 5.14| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:11:30|97F4|02180|26.7| 4.58| 3.14| 2.63| 2.20| 1.84| 6.56| 5.88| 5.13| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:11:33|97F4|02181|26.7| 4.57| 3.13| 2.63| 2.20| 1.83| 6.55| 5.88| 5.14| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|04|01|12.0|3|-1.0|>
<|14-07-2015|15:11:37|97F4|02182|26.7| 4.58| 3.14| 2.63| 2.19| 1.82| 6.54| 5.87| 5.12| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.86| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:11:40|97F4|02183|26.7| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.87| 5.13| 4.59| 3.87| 9.51| 8.28| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:11:43|97F4|02184|26.7| 4.58| 3.14| 2.63| 2.21| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:11:46|97F4|02185|26.7| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.60| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:11:49|97F4|02186|26.6| 4.57| 3.14| 2.63| 2.20| 1.83| 6.54| 5.88| 5.14| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|04|01|12.0|2|-1.0|>
<|14-07-2015|15:11:52|97F4|02187|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:11:55|97F4|02188|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.60| 3.87| 9.51| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:11:58|97F4|02189|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:12:01|97F4|02190|26.6| 4.58| 3.14| 2.63| 2.21| 1.84| 6.56| 5.88| 5.14| 4.60| 3.88| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|0|-1.0|>
<|14-07-2015|15:12:05|97F4|02191|26.6| 4.57| 3.14| 2.62| 2.19| 1.82| 6.54| 5.86| 5.12| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.44| 4.86| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:12:08|97F4|02192|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.50| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:12:11|97F4|02193|26.6| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.50| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:12:14|97F4|02194|26.5| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.50| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:12:17|97F4|02195|26.5| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.50| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:12:20|97F4|02196|26.5| 4.58| 3.14| 2.63| 2.21| 1.84| 6.55| 5.87| 5.13| 4.59| 3.87| 9.50| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|0|-1.0|>
<|14-07-2015|15:12:23|97F4|02197|26.5| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.50| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:12:26|97F4|02198|26.5| 4.58| 3.14| 2.63| 2.20| 1.84| 6.55| 5.88| 5.14| 4.59| 3.87| 9.50| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:12:29|97F4|02199|26.5| 4.58| 3.14| 2.63| 2.21| 1.84| 6.55| 5.88| 5.14| 4.60| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:12:33|97F4|02200|26.5| 4.57| 3.14| 2.62| 2.19| 1.82| 6.54| 5.86| 5.12| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.44| 4.86| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:12:36|97F4|02201|26.5| 4.59| 3.14| 2.63| 2.20| 1.84| 6.56| 5.88| 5.14| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:12:39|97F4|02202|26.5| 4.59| 3.14| 2.63| 2.21| 1.84| 6.56| 5.88| 5.14| 4.60| 3.88| 9.52| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|0|-1.0|>
<|14-07-2015|15:12:42|97F4|02203|26.5| 4.58| 3.14| 2.63| 2.20| 1.84| 6.56| 5.88| 5.14| 4.59| 3.87| 9.53| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:12:45|97F4|02204|26.5| 4.59| 3.14| 2.63| 2.20| 1.84| 6.56| 5.88| 5.14| 4.59| 3.87| 9.53| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:12:48|97F4|02205|26.4| 4.59| 3.14| 2.63| 2.21| 1.84| 6.57| 5.87| 5.13| 4.59| 3.87| 9.53| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.86| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:12:51|97F4|02206|26.5| 4.59| 3.14| 2.63| 2.21| 1.84| 6.57| 5.88| 5.14| 4.59| 3.87| 9.54| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:12:54|97F4|02207|26.4| 4.59| 3.14| 2.63| 2.21| 1.84| 6.57| 5.88| 5.14| 4.59| 3.87| 9.51| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:12:57|97F4|02208|26.4| 4.59| 3.14| 2.63| 2.20| 1.83| 6.58| 5.88| 5.14| 4.59| 3.88| 9.56| 8.29| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|0|-1.0|>
<|14-07-2015|15:13:01|97F4|02209|26.4| 4.60| 3.14| 2.63| 2.20| 1.84| 6.58| 5.88| 5.14| 4.59| 3.87| 9.57| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:13:04|97F4|02210|26.4| 4.60| 3.14| 2.63| 2.21| 1.84| 6.59| 5.87| 5.13| 4.59| 3.87| 9.57| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:13:07|97F4|02211|26.4| 4.60| 3.14| 2.63| 2.21| 1.84| 6.59| 5.88| 5.14| 4.59| 3.87| 9.58| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:13:10|97F4|02212|26.4| 4.60| 3.14| 2.63| 2.21| 1.84| 6.60| 5.88| 5.14| 4.60| 3.87| 9.59| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:13:13|97F4|02213|26.4| 4.59| 3.14| 2.63| 2.20| 1.83| 6.60| 5.88| 5.14| 4.59| 3.87| 9.59| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:13:16|97F4|02214|26.4| 4.61| 3.15| 2.63| 2.21| 1.84| 6.61| 5.88| 5.14| 4.60| 3.88| 9.60| 8.30| 6.03| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:13:19|97F4|02215|26.4| 4.61| 3.14| 2.63| 2.21| 1.84| 6.61| 5.88| 5.14| 4.60| 3.87| 9.60| 8.30| 6.02| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:13:22|97F4|02216|26.4| 4.61| 3.14| 2.63| 2.21| 1.84| 6.61| 5.88| 5.14| 4.59| 3.87| 9.60| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:13:25|97F4|02217|26.4| 4.60| 3.14| 2.63| 2.20| 1.83| 6.61| 5.88| 5.14| 4.59| 3.87| 9.60| 8.29| 6.02| 0.00|-0.87| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:13:29|97F4|02218|26.4| 4.61| 3.15| 2.63| 2.21| 1.84| 6.62| 5.88| 5.14| 4.59| 3.88| 9.61| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:13:32|97F4|02219|26.5| 4.61| 3.15| 2.63| 2.20| 1.84| 6.62| 5.87| 5.13| 4.59| 3.87| 9.60| 8.29| 6.03| 0.00|-0.86| 0.00| 2.45| 4.86| 2.40|00|01|12.2|0|-1.0|>
<|14-07-2015|15:13:35|97F4|02220|26.5| 4.57| 3.15| 2.63| 2.21| 1.84| 6.62| 5.89| 5.14| 4.59| 3.88| 9.61| 8.30| 6.03| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:13:38|97F4|02221|26.5| 4.61| 3.15| 2.63| 2.21| 1.84| 6.62| 5.88| 5.14| 4.59| 3.87| 9.60| 8.30| 6.03| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:13:41|97F4|02222|26.5| 4.59| 3.14| 2.63| 2.20| 1.83| 6.62| 5.88| 5.14| 4.59| 3.87| 9.59| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.42|04|01|12.0|2|-1.0|>
<|14-07-2015|15:13:44|97F4|02223|26.5| 4.61| 3.15| 2.63| 2.21| 1.84| 6.62| 5.88| 5.14| 4.59| 3.87| 9.58| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:13:47|97F4|02224|26.5| 4.60| 3.15| 2.63| 2.21| 1.84| 6.61| 5.89| 5.14| 4.59| 3.87| 9.58| 8.30| 6.02| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:13:50|97F4|02225|26.5| 4.60| 3.15| 2.63| 2.21| 1.84| 6.61| 5.89| 5.14| 4.59| 3.87| 9.57| 8.30| 6.03| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:13:53|97F4|02226|26.5| 4.60| 3.15| 2.63| 2.21| 1.84| 6.61| 5.89| 5.14| 4.60| 3.88| 9.57| 8.30| 6.02| 0.00|-0.87| 0.00| 2.46| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:13:57|97F4|02227|26.4| 4.59| 3.14| 2.63| 2.20| 1.83| 6.60| 5.88| 5.14| 4.59| 3.87| 9.56| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:14:00|97F4|02228|26.5| 4.60| 3.15| 2.63| 2.21| 1.84| 6.60| 5.88| 5.14| 4.59| 3.87| 9.56| 8.30| 6.03| 0.00|-0.86| 0.00| 2.45| 4.87| 2.41|04|01|12.0|2|-1.0|>
<|14-07-2015|15:14:03|97F4|02229|26.5| 4.60| 3.15| 2.63| 2.21| 1.84| 6.60| 5.88| 5.14| 4.60| 3.88| 9.55| 8.30| 6.02| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|04|01|12.0|3|-1.0|>
<|14-07-2015|15:14:06|97F4|02230|26.5| 4.59| 3.15| 2.63| 2.21| 1.84| 6.59| 5.89| 5.14| 4.59| 3.87| 9.55| 8.30| 6.03| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|04|01|12.0|4|-1.0|>
<|14-07-2015|15:14:09|97F4|02231|26.5| 4.59| 3.15| 2.63| 2.21| 1.84| 6.59| 5.88| 5.14| 4.59| 3.87| 9.55| 8.30| 6.03| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|00|01|12.2|0|-1.0|>
<|14-07-2015|15:14:12|97F4|02232|26.5| 4.59| 3.15| 2.64| 2.21| 1.84| 6.59| 5.88| 5.13| 4.59| 3.87| 9.55| 8.29| 6.03| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|04|01|12.1|0|-1.0|>
<|14-07-2015|15:14:15|97F4|02233|26.5| 4.59| 3.15| 2.63| 2.21| 1.84| 6.59| 5.88| 5.14| 4.59| 3.87| 9.51| 8.30| 6.03| 0.00|-0.86| 0.00| 2.46| 4.87| 2.41|04|01|12.0|1|-1.0|>
<|14-07-2015|15:14:18|97F4|02234|26.5| 4.59| 3.15| 2.63| 2.21| 1.84| 6.59| 5.88| 5.14| 4.60| 3.88| 9.55| 8.29| 6.02| 0.00|-0.87| 0.00| 2.46| 4.87| 2.41|04|01|12.0|2|-1.0|>
